HMT_ID	Domain	Phylum	Class	Order	Family	Genus	Species	Status	Body_site	Warning	Type_strain	16S_rRNA	Clone_count	Clone_%	Clone_rank	Synonyms	NCBI_taxon_id	NCBI_pubmed_count	NCBI_nucleotide_count	NCBI_protein_count	Genome_ID	General_info	Cultivability	Phenotypic_characteristics	Prevalence	Disease	References
849	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	johnsonii	Named	Oral		ATCC 49338|JCM 16129	AB545933|GU470900				Previously provisional taxon C25	544581	2	1965	12553	SEQF1668|SEQF2449|SEQF2317	Was previously provisional taxon C25 in RefSeq Extended V1.1					
850	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Schaalia	cardiffensis	Named	Oral		CCUG 44997|DSM 15803	AJ421779|GU470888				Actinomyces cardiffensis	181487	3	82	3964	SEQF1667	Previously provisional taxon A75.					
851	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	haemolyticus	Named	Oral		ATCC 33390	HM596277|JN227763					726	56	1577	21066	SEQF2072|SEQF2348|SEQF2073|SEQF2074|SEQF2075|SEQF2076|SEQF1850|SEQF2997	N/A					
852	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	massiliensis	Named	Oral		JCM 16130	AB545934				Previously provisional taxon C93	461393	2	538	8156	SEQF2385|SEQF1903	Was previously provisional taxon&nbsp;C93 in RefSeq Extended V1.1					
853	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	urealyticum	Named	Unassigned		ATCC 43042|DSM 7109	NR_027597				Previously provisional taxon C28 |CDC coryneform group D-2	43771	102	89	11149	SEQF2440|SEQF1976|SEQF2912|SEQF2970	Was previously provisional taxon&nbsp;C28 in RefSeq Extended V1.1					
854	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	pickettii	Named	Unassigned		ATCC 27511|DSM 6297	NR_043152				Previously provisional taxon C02	329	186	602	68393	SEQF2172|SEQF1977|SEQF2514|SEQF2603	Was previously provisional taxon&nbsp;C02 in RefSeq Extended V1.1					
855	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dermacoccaceae	Kytococcus	sedentarius	Named	Unassigned		ATCC 14392|DSM 20547	AJ717359				Previously provisional taxon A81| Micrococcus sedentarius	1276	13	43	7637	SEQF1978	Was previously provisional taxon&nbsp;A81 in RefSeq Extended V1.1					
856	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Sanguibacteraceae	Sanguibacter	keddieii	Named	Unassigned		ATCC 51767|DSM 10542	NR_027595				Previously provisional taxon D35	60920	5	19	11137	SEQF1979	Was previously provisional taxon&nbsp;D35 in RefSeq Extended V1.1					
857	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	capsulatus	Named	Unassigned		ATCC 11166|DSM 1710	AB017798|D16428				Previously provisional taxon A00	1061	1401	1181	41304	SEQF1980|SEQF2619|SEQF2620|SEQF2621|SEQF2622|SEQF2623|SEQF2624	Was previously provisional taxon&nbsp;A00 in RefSeq Extended V1.1					
858	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	testosteroni	Named	Oral		ATCC 11996|DSM 50244	NR_029161				Previously provisional taxon A85	285	326	1148	52247	SEQF2057|SEQF2058|SEQF2371|SEQF1981|SEQF2047	Was previously provisional taxon A85 in RefSeq Extended V1.1					
859	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Anaerococcus	lactolyticus	Named	Unassigned		ATCC 51172|DSM 7456|JCM 8140	AB673373				Previously provisional taxon A64	33032	6	816	4425	SEQF1982|SEQF2958	Was previously provisional taxon&nbsp;A64 in RefSeq Extended V1.1					
860	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	gonidiaformans	Named	Unassigned		ATCC 25563|DSM 19810	GQ179686|M58679				Previously provisional taxon B92	849	12	265	6426	SEQF1983|SEQF2550	Was previously provisional taxon&nbsp;B92 in RefSeq Extended V1.1					
861	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	plantarum	Named	Unassigned		ATCC 14917|DSM 20174	EU559598				Previously provisional taxon D15	1590	2847	9547	106737	SEQF2441|SEQF1965|SEQF2104|SEQF2112|SEQF2113|SEQF1984|SEQF2498|SEQF2525|SEQF2542|SEQF2543	Was previously provisional taxon D15 in RefSeq Extended V1.1					
862	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	longum	Named	Unassigned		ATCC 15707|DSM 20219	NR_043437				Previously provisional taxon B54	216816	835	4656	101499	SEQF2054|SEQF2367|SEQF2368|SEQF2369|SEQF2370|SEQF1952|SEQF2040|SEQF2041|SEQF2042|SEQF2043|SEQF2044|SEQF2045|SEQF2046|SEQF2248|SEQF2249	Was previously provisional taxon&nbsp;B54 in RefSeq Extended V1.1.&nbsp; Original reference seq for B54, AM990172, was chimeric.Reference sequence NR_043437&nbsp;&nbsp;is for Bifidobacterium longum subsp. infantis					
863	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	sp. HMT 863	Unnamed	Oral			AM420168				Previously provisional taxon B29	1227265	0	399	5523	SEQF2319	Was previously provisional taxon&nbsp;B29 in RefSeq Extended V1.1					
864	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	sp. HMT 864	Unnamed	Oral			GU561335				Previously provisional taxon E54	1316593	0	0	0	SEQF2318|SEQF3058	Was previously provisional taxon E54 in RefSeq Extended V1.1.&nbsp; Original RefSeq for E54, GU431264,&nbsp;was o&shy;nly 500 bases.					
865	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera	ascorbata	Named	Unassigned		ATCC 33433|DSM 4611	AF176566|NR_028677				Previously provisional taxon B86	51288	46	344	4716	SEQF2315|SEQF2711	Was previously provisional taxon&nbsp;B86 in RefSeq Extended V1.1					
866	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	graevenitzii	Named	Oral		DSM 15540|CCUG 27294	NR_042167				Previously provisional taxon A50	55565	9	208	7344	SEQF2031|SEQF2450	Was previously provisional taxon A50 in RefSeq Extended V1.1.&nbsp; Original RefSeq for A50, AF385517, is chimeric.					
869	Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-1]	bacterium HMT 869	Phylotype	Oral			KM018321					1540868	0	0	0							
870	Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-6]	bacterium HMT 870	Phylotype	Oral			KM018322					1540867	0	0	0							
871	Bacteria	Gracilibacteria (GN02)	Gracilibacteria (GN02) [C-1]	Gracilibacteria (GN02) [O-1]	Gracilibacteria (GN02) [F-1]	Gracilibacteria (GN02) [G-1]	bacterium HMT 871	Phylotype	Oral								1226338	0	0	0		N/A					
872	Bacteria	Gracilibacteria (GN02)	Gracilibacteria (GN02) [C-1]	Gracilibacteria (GN02) [O-1]	Gracilibacteria (GN02) [F-1]	Gracilibacteria (GN02) [G-1]	bacterium HMT 872	Phylotype	Oral								1226339	0	0	0		N/A					
873	Bacteria	Gracilibacteria (GN02)	Gracilibacteria (GN02) [C-2]	Gracilibacteria (GN02) [O-2]	Gracilibacteria (GN02) [F-2]	Gracilibacteria (GN02) [G-2]	bacterium HMT 873	Phylotype	Oral								1226340	0	0	0		N/A					
874	Bacteria	Absconditabacteria (SR1)	Absconditabacteria (SR1) [C-1]	Absconditabacteria (SR1) [O-1]	Absconditabacteria (SR1) [F-1]	Absconditabacteria (SR1) [G-1]	bacterium HMT 874	Phylotype	Oral								221235	0	0	0	SEQF2626	N/A					
875	Bacteria	Absconditabacteria (SR1)	Absconditabacteria (SR1) [C-1]	Absconditabacteria (SR1) [O-1]	Absconditabacteria (SR1) [F-1]	Absconditabacteria (SR1) [G-1]	bacterium HMT 875	Phylotype	Oral								221235	0	0	0		N/A					
876	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales [F-3]	Clostridiales [F-3][G-1]	bacterium HMT 876	Unnamed	Unassigned							F0540	186802	0	0	0	SEQF2456	N/A					
877	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Schaalia	sp. HMT 877	Unnamed	Oral							Actinomyces sp. HMT-877	1227263	0	878	5029	SEQF2313	The genus Actinomyces was broken up into multiple genera including Schaalia by Nouioui et al 2018 doi: 10.3389/fmicb.2018.02007.					
878	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	sp. HMT 878	Unnamed	Oral								1316596	0	0	0	SEQF2314|SEQF3059	N/A					
879	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	sp. HMT 879	Unnamed	Oral								1227267	0	340	4876	SEQF2353|SEQF2769	N/A					
880	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	durans	Named	Unassigned		ATCC 19432	AJ420801				Streptococcus durans	53345	199	1137	15729	SEQF2484|SEQF2417|SEQF2534	N/A					
881	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	buchneri	Named	Unassigned		ATCC 4005	AB205055					1581	155	535	18875	SEQF2427|SEQF2428|SEQF2418	N/A					
882	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	panis	Named	Oral		CCUG 37482	X94230					47493	27	56	40	SEQF2809	N/A					
883	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	pentosus	Named	Unassigned		ATCC 8041	D79211					1589	231	443	10605	SEQF2419	N/A					
884	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	rapi	Named	Unassigned		YIT 11204|DSM 19907	NR_041659					481723	5	15	4	SEQF2810	N/A					
885	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	scopos	Named	Oral		CCUG 57945|DSM 22613|JCM 17725|W2052	AB683253				Prevotetella genomosp. T2 strain W1435	589437	1	232	1974	SEQF2651|SEQF2686|SEQF2922	N/A					
886	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	cristatus clade 886	Named	Oral		DSM 19165|CCUG 48365|LMG 21535	AY099095					45634	20	37	6098	SEQF2520	2017-09-08 (TC) This species was renamed to Streptococcus cristatus (HOT578)&nbsp;based on the genomic study published by Jensen et. al. (2016). http://ijs.microbiologyresearch.org/content/journal/ijsem/10.1099/ijsem.0.001433. However since the 16S rRNA sequence AY099095 that represents HOT886 is outside the HOT578 clade on the 16S rRNA phylogenetic tree, this sequence may represent a distinct strain for the species, we retained this HOT but change the name to "Streptococcus cristatus clade oligofermentans" so that future sequencing study can distinguish this sequences from others of this species.					
887	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	denticariosi	Named	Oral		JCM 15641|DSM 19009|CCUG 54362|RBV 106	EF185167					419208	4	13	5	SEQF2811	N/A					
888	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	dentalis	Named	Oral		CCUG 48064|DSM 19115|R-18165	AJ697609					272548	2	204	2168	SEQF2573	N/A					
889	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	breve	Named	Unassigned		ATCC 15700|CCUG 30511|DSM 20213	AB006658					1685	404	1020	41494	SEQF2414|SEQF2415|SEQF2425|SEQF2426|SEQF2413|SEQF2535|SEQF2576	N/A					
890	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	subtile	Named	Unassigned		ATCC 27537|CCUG 34980|DSM 20096|JCM 5822	D89378|D89329					77635	2	114	4394	SEQF2577|SEQF2708	N/A					
891	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	scardovii	Named	Unassigned		ATCC BAA-773|CCUG 13008|DSM 13734|JCM 12489	AB437363					158787	6	58	2492	SEQF2707	N/A					
892	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	sp. HMT 892	Unnamed	Oral								1321785	0	193	4546	SEQF2454	N/A					
893	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	oris	Named	Oral		JCM 16131|ATCC 27044	AB545935|GQ421308				Actinomyces naeslundii genospecies 2	544580	28	2317	2900	SEQF2431|SEQF2806	Actinomyces oris HOT-893 is part of a cluster of taxa that includes Actinomyces sp. HOT-169, 170, 171, and 175.&nbsp; Whether these taxa should be lumped into a single large fuzzy species or kept&nbsp;separate as distinct&nbsp;genotypes will require further investigation.					
894	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ottowia	sp. HMT 894	Unnamed	Unassigned			JQ406530				Comamonadaceae bacterium K1|Comamonadaceae bacterium clone BL117	1658672	0	0	0	SEQF2659|SEQF2749	N/A					
895	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	animalis	Named	Unassigned			D86185|AB050136				Bifidobacterium lactis	28025	341	808	51660	SEQF2463|SEQF2475|SEQF2464|SEQF2465|SEQF2466|SEQF2467|SEQF2468|SEQF2469|SEQF2470|SEQF2471|SEQF2472|SEQF2474	N/A					
896	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp. HMT 896	Phylotype	Oral			JQ406543				Actinomyces sp. clone FL377|Actinomyces genomospecies K1	1654	0	0	0		N/A					
897	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp. HMT 897	Phylotype	Oral			KC203057				Actinomyces sp. clone HS14_2W_C6	1654	0	0	0	SEQF3062	N/A					
898	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	sp. HMT 898	Phylotype	Oral			KC203060				Aggregatibacter sp. HS19_2W_I12	416916	0	0	0		N/A					
899	Bacteria	Bacteroidetes	Bacteroidetes [C-1]	Bacteroidetes [O-1]	Bacteroidetes [F-1]	Bacteroidetes [G-3]	bacterium HMT 899	Phylotype	Unassigned			JQ406536				Bacteroidales bacterium K1|Bacteroidales bacterium clone BL234	200643	0	0	0		N/A					
900	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Bergeyella	sp. HMT 900	Phylotype	Oral			KC203058				Bergeyella sp. clone HS1_1W_C3	59735	0	0	0		N/A					
901	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	sp. HMT 901	Phylotype	Unassigned			JQ406535				Capnocytophaga genomospecies K1|Capnocytophaga sp. clone BL218	1016	0	0	0		N/A					
902	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	sp. HMT 902	Phylotype	Oral			JQ406542				Capnocytophaga genomospecies K2|Capnocytophaga sp. clone FL163	1016	0	0	0	SEQF3174	N/A					
903	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	sp. HMT 903	Phylotype	Oral			KC203061				Capnocytophaga sp. HS5_2W_I24	1016	0	0	0	SEQF3176	N/A					
904	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelotrichaceae [G-1]	bacterium HMT 904	Phylotype	Oral			JQ406531				Erysipelotrichaceae bacterium clone BL163|Erysipelotrichaceae bacterium K1	128827	0	0	0		N/A					
905	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelotrichaceae [G-1]	bacterium HMT 905	Phylotype	Oral			JQ406538				Erysipelotrichaceae bacterium clone DL151|Erysipelotrichaceae bacterium K2	128827	0	0	0		N/A					
906	Bacteria	Firmicutes	Mollicutes	Mollicutes [O-2]	Mollicutes [F-2]	Mollicutes [G-2]	bacterium HMT 906	Phylotype	Oral			KC203059				Firmicutes bacterium clone CP6_C1|Erysipelotrichaceae CP6_C1	31969	0	0	0		N/A					
907	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Bergeyella	sp. HMT 907	Phylotype	Oral			JQ406533				Bergeyella bacterium K1|Flavobacteriaceae bacterium clone BL190	59735	0	0	0		N/A					
908	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	sp. HMT 908	Phylotype	Oral			JQ406529				Haemophilus sp. clone AL159|Haemophilus genomospecies K1	724	0	0	0		N/A					
909	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	sp. HMT 909	Phylotype	Oral			KC203062				Leptotrichia sp. clone CP4_C6	32067	0	0	0		N/A					
910	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae [XIV]	Stomatobaculum	sp. HMT 910	Phylotype	Oral			JQ406544				Moryella sp. clone CL133|Moryella genomospecies K1	1213720	0	0	0		N/A					
911	Bacteria	Bacteroidetes	Bacteroidetes [C-1]	Bacteroidetes [O-1]	Bacteroidetes [F-1]	Bacteroidetes [G-7]	bacterium HMT 911	Phylotype	Unassigned			JQ406540				Porphyromonadaceae bacterium clone DL325|Porphyromonodaceae bacterium K1	200643	0	0	0		N/A					
912	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	sp. HMT 912	Phylotype	Oral			KC203063|JQ406532				Prevotella sp. clone BL176|Prevotella genomospecies K1|Alloprevotella sp. clone clone HS3_1W_C6	1283313	0	0	0		N/A					
913	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	sp. HMT 913	Phylotype	Oral			JQ406534				Prevotella sp. clone BL216|Prevotella genomospecies K2	1283313	0	0	0		N/A					
914	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	sp. HMT 914	Phylotype	Oral			JQ406539				Prevotella sp. clone DL303|Prevotella genomospecies K3	1283313	0	0	0		N/A					
915	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propionibacteriaceae [G-1]	bacterium HMT 915	Phylotype	Oral			KC203064				Propionibacteriaceae bacterium clone HS10_B_C3	31957	0	0	0		N/A					
916	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Tannerella	sp. HMT 916	Phylotype	Oral			KC203065				Tannerella sp. clone CP6_C2	195950	0	0	0		N/A					
917	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	sp. HMT 917	Phylotype	Oral			JQ406541				Veillonella sp. clone EL130|Veillonella genomospecies K1	29465	0	0	0		N/A					
918	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonellaceae [G-1]	bacterium HMT 918	Phylotype	Unassigned			JQ406537				Veillonellaceae bacterium clone DL111	31977	0	0	0		N/A					
919	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	sp. HMT 919	Unnamed	Oral								970	0	0	0							
920	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	sp. HMT 920	Unnamed	Oral								1884263	0	0	0	SEQF2653|SEQF2919						
921	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	glucanolyticus	Named	Unassigned		W10507						59843	2	16	1	SEQF2661|SEQF2880|SEQF3065						
922	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae [XI]	Peptostreptococcaceae [XI][G-7]	bacterium HMT 922	Phylotype	Oral			JF212838					186804	0	0	0							
924	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae [XIV]	Lachnospiraceae [G-9]	bacterium HMT 924	Phylotype	Unassigned			AY959209					186803	0	0	0							
927	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 927	Phylotype	Unassigned			GQ039278					157	0	0	0							
928	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae	Gemella	sp. HMT 928	Unnamed	Oral								1785995	0	0	0	SEQF2783						
929	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilaceae [G-3]	bacterium HMT 929	Unnamed	Unassigned								1570339	0	0	0	SEQF3070						
930	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	sp. HMT 930	Phylotype	Oral			JQ468499					836	0	0	0							
931	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Bergeyella	sp. HMT 931	Phylotype	Oral			JQ447552					59735	0	0	0							
932	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	sp. HMT 932	Phylotype	Oral			HQ804648					32257	0	0	0							
933	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	sp. HMT 933	Phylotype	Unassigned			GQ023217					84567	0	0	0							
934	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae [XIV]	Oribacterium	parvum	Named	Oral		ACB1	NR_125570					1501329	0	0	0	SEQF2777						
935	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Fastidiosipila	sanguinis	Named	Unassigned			KF098649					236753	0	0	0	SEQF3054						
936	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	sp. HMT 936	Phylotype	Unassigned			HM324994					970	0	0	0							
937	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	sp. HMT 937	Phylotype	Oral			KF105618					970	0	0	0							
938	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	reuteri clade 938	Named	Unassigned		K16	KC700337					1598	0	0	0							
939	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	sp. HMT 939	Phylotype	Unassigned			HM312362					133925	0	0	0							
942	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	sp. HMT 942	Phylotype	Oral			FJ976378					838	0	0	0							
943	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	aurantiaca	Named	Oral		OMA31	NR_112878					596085	0	0	0	SEQF2930|SEQF3090						
944	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	sputorum	Named	Oral		CCUG 13788	JF506642					1078480	0	0	0	SEQF2776						
945	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	parahaemolyticus	Named	Oral		ATCC 10014	AJ295746					735	0	0	0	SEQF2774						
946	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	pittmaniae	Named	Oral		CCUG 48703						249188	0	0	0	SEQF2775						
948	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	lactarius	Named	Oral		CCUG 66490	NR_117425					684066	0	0	0							
949	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	sp. HMT 949	Phylotype	Oral			JF506655					416916	0	0	0							
950	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae [XI]	Peptostreptococcaceae [XI][G-3]	bacterium HMT 950	Phylotype	Unassigned			AM419965					186804	0	0	0							
951	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 951	Phylotype	Oral			AM420103					157	0	0	0							
952	Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-1]	bacterium HMT 952	Unnamed	Oral								1476577	0	0	0	SEQF2796|SEQF3101						
