feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X485	Approximate.altitude	 600	0.97177426708097	1.88765671653493	46	15	0.610591316843625	0.826810491076906
X2220096	Spec.subspecies	beringei	-1.63401754344608	3.18035773852898	46	34	0.611295687952822	0.827455908334781
X196	Spec.subspecies	beringei	-1.50952022453365	2.94096432903594	46	43	0.611648099046483	0.827810713324203
X34103	Spec.subspecies	graueri	0.795605565883035	1.55054373395239	46	42	0.611758602355167	0.8278380614601
X582	Approximate.altitude	1600	2.11716358307407	4.1335911574447	46	29	0.612400373802477	0.828063818654724
X210	Approximate.altitude	 700	-1.097068158645	2.13974684502664	46	35	0.612038103082865	0.828063818654724
X37930	Approximate.altitude	3100	-0.860954883940584	1.68122160898231	46	25	0.612458616692142	0.828063818654724
X1710	Approximate.altitude	 650	1	1.95110318231073	46	16	0.612161618697628	0.828063818654724
X1096868	Approximate.altitude	3300	0.423231426115343	0.826481631543527	46	18	0.612467359761963	0.828063818654724
X33034	Approximate.altitude	 700	1.33101602969401	2.59731442221591	46	11	0.612211360903165	0.828063818654724
X148447	Spec.subspecies	beringei	-1.62050404975189	3.16792991999225	46	32	0.612850340288493	0.828459439658642
X1358	Approximate.altitude	 400	-2.10362263107416	4.1150698091297	46	33	0.613081480259304	0.828649714140837
X2058152	Approximate.altitude	 700	-1.09426080405791	2.14193813512225	46	46	0.613306635637745	0.828798170930652
X2590015	Spec.subspecies	graueri	-0.751106335206393	1.47051008046074	46	46	0.613372119302408	0.828798170930652
X1688404	Approximate.altitude	1000	-0.948756768005542	1.86186300457086	46	8	0.614206147685108	0.82980282375141
X630	Approximate.altitude	1000	-1.54652677564197	3.03885671050571	46	46	0.614660599688177	0.830240406970114
X258505	Approximate.altitude	 600	0.83701183414889	1.64492727790364	46	14	0.614711156469583	0.830240406970114
X92945	Approximate.altitude	 550	1.22132415394896	2.40491316894537	46	21	0.615402838082633	0.830685102994932
X37931	Approximate.altitude	 550	1.38014270883266	2.71700191008472	46	39	0.615319804774516	0.830685102994932
X666	Approximate.altitude	 800	0.950466190175903	1.87112752384934	46	8	0.615320425359302	0.830685102994932
X666	Approximate.altitude	2100	0.950466190175902	1.87112752384934	46	8	0.615320425359302	0.830685102994932
X546	Approximate.altitude	3300	0.951147683556622	1.8773032116654	46	46	0.616226681298091	0.831303169608381
X1514074	Approximate.altitude	 550	1.41503749927884	2.79127791046304	46	24	0.616023413667859	0.831303169608381
X1286	Approximate.altitude	1600	1.76793356230961	3.49015645484482	46	16	0.616301457035531	0.831303169608381
X1853690	Approximate.altitude	1000	-0.646145051189598	1.27501990120268	46	6	0.616146199902142	0.831303169608381
X1924733	Approximate.altitude	 700	0.557660833445513	1.10094274590406	46	5	0.616314097276196	0.831303169608381
X1138189	Approximate.altitude	 800	-2.10607415364719	4.16061191392313	46	28	0.616547639932434	0.831373549477945
X1286	Approximate.altitude	3100	1.10730936496245	2.18705066403433	46	16	0.616471939126863	0.831373549477945
X1903056	Approximate.altitude	 500	0.804210555779914	1.58972915917959	46	5	0.616765611361719	0.831422897362776
X1903056	Approximate.altitude	1800	0.804210555779914	1.58972915917959	46	5	0.616765611361719	0.831422897362776
X2058152	Approximate.altitude	1800	-1.46631260011605	2.90273197603101	46	46	0.617271739096251	0.831699141414305
X1312183	Approximate.altitude	 550	1.61086436416392	3.19061523403175	46	38	0.617461369752945	0.831699141414305
X2267833	Approximate.altitude	 550	1.23918766387943	2.45253521795804	46	20	0.617189278251382	0.831699141414305
X1316593	Approximate.altitude	 500	0.804337866064279	1.59379621647591	46	5	0.617605557891425	0.831699141414305
X1316593	Approximate.altitude	1600	0.804337866064278	1.59379621647591	46	5	0.617605557891425	0.831699141414305
X1316593	Approximate.altitude	1800	0.804337866064279	1.59379621647591	46	5	0.617605557891425	0.831699141414305
X1855823	Approximate.altitude	1000	1.71614965889533	3.39655309860152	46	11	0.61719337655085	0.831699141414305
X2058152	Approximate.altitude	2100	-1.62614355985384	3.22660836165332	46	46	0.618083483796782	0.832220499258173
X55209	Approximate.altitude	2100	-1.91766685430961	3.81154986249764	46	33	0.618679974826165	0.832779035267403
X2807101	Spec.subspecies	beringei	-1.1002847005873	2.18665254118483	46	43	0.618636745708991	0.832779035267403
X1612173	Approximate.altitude	3100	-0.861292996520596	1.71419185317489	46	33	0.61914634690153	0.832848894816879
X29385	Approximate.altitude	1800	1.91370894561857	3.81010048690261	46	35	0.619268503747811	0.832848894816879
X45972	Approximate.altitude	1000	-2.50574187316146	4.98544225231822	46	26	0.619032904169909	0.832848894816879
X2282419	Spec.subspecies	graueri	-1.02732043751623	2.0453939277898	46	20	0.619276932369837	0.832848894816879
X2184575	Approximate.altitude	3300	-0.71101420764854	1.41473662456085	46	46	0.619056983631352	0.832848894816879
X1290	Approximate.altitude	 600	0.764841166997464	1.52163898639457	46	9	0.61901121082137	0.832848894816879
X1795630	Approximate.altitude	 500	1.29269524076231	2.57481213468092	46	18	0.619420203182429	0.83291939319104
X569	Approximate.altitude	 550	1.67417046743031	3.33713447813778	46	46	0.619680854724546	0.8331476867744
X196162	Approximate.altitude	 400	-1.58496250072115	3.16875628146942	46	25	0.620719836403391	0.834422208232593
X2575375	Approximate.altitude	 400	-1.5405683813627	3.08289956699672	46	34	0.621046934081445	0.834508876233008
X44930	Approximate.altitude	1000	-1.38684313375889	2.77462809258508	46	16	0.620966125271216	0.834508876233008
X2171623	Approximate.altitude	 600	0.811003036732205	1.62298284447473	46	15	0.621057380294264	0.834508876233008
X138074	Approximate.altitude	 500	-1.72287318269706	3.45425753149496	46	34	0.621705161983385	0.835061530576209
X2777185	Approximate.altitude	1000	0.74727916405409	1.49873417622344	46	9	0.621817307584911	0.835061530576209
X2777185	Approximate.altitude	1300	0.747279164054091	1.49873417622344	46	9	0.62181730758491	0.835061530576209
X1363	Approximate.altitude	3100	1.19498750024039	2.39676115236358	46	26	0.621833013660971	0.835061530576209
X817	Approximate.altitude	2100	-1.787785695383	3.58957923986865	46	44	0.62220575265705	0.835417919126859
X54291	Approximate.altitude	3100	-0.657555908105965	1.32054920545665	46	16	0.622280646784175	0.835417919126859
X1850238	Approximate.altitude	1800	-0.972627363346882	1.95381183604352	46	8	0.622371914742307	0.835418113375911
X70255	Approximate.altitude	1300	-0.835761634476328	1.67960257442169	46	13	0.622521807763462	0.83549698925127
X519472	Approximate.altitude	1300	1.54349794315696	3.10391472340449	46	10	0.6227448447773	0.835673995450568
X1882682	Approximate.altitude	 550	1.37941358954812	2.77853251746914	46	39	0.623316459707074	0.836246209989519
X1304	Approximate.altitude	3300	-1.07668303641094	2.16898024701874	46	40	0.623353686634858	0.836246209989519
X1619308	Approximate.altitude	 550	1.71881824745595	3.46673961461394	46	27	0.623770441682066	0.836607592668228
X246432	Approximate.altitude	 800	-2.06958448343456	4.17573846421384	46	28	0.623896827123983	0.836607592668228
X246432	Approximate.altitude	2100	-2.06958448343456	4.17573846421384	46	28	0.623896827123983	0.836607592668228
X196	Approximate.altitude	3300	-0.908703062215571	1.83401348432933	46	43	0.624000544719336	0.836624304473073
X2202148	Approximate.altitude	 550	1.25685583090467	2.54089062543102	46	45	0.624572767434433	0.836872276821998
X2051957	Approximate.altitude	1600	0.61730306093716	1.24690798971086	46	5	0.624283134567396	0.836872276821998
X2695882	Approximate.altitude	1600	-1.33787277215768	2.70521864731563	46	7	0.624641905572964	0.836872276821998
X69966	Spec.subspecies	graueri	-0.760271090002092	1.53708823885003	46	11	0.624596449807306	0.836872276821998
X29555	Spec.subspecies	graueri	-0.322868285822179	0.652644434761978	46	5	0.624533642623291	0.836872276821998
X2843216	Approximate.altitude	 800	-1.52224423257686	3.08518080249554	46	19	0.625442308853245	0.837623049202171
X2843216	Approximate.altitude	2100	-1.52224423257686	3.08518080249554	46	19	0.625442308853245	0.837623049202171
X1587	Approximate.altitude	3300	0.355565545057908	0.720707304134304	46	6	0.625476373782512	0.837623049202171
X373	Approximate.altitude	3100	-1.18456479692449	2.40187679919634	46	34	0.625597369593186	0.837626664779601
X375175	Approximate.altitude	3300	0.482867988862509	0.979268143326661	46	6	0.625661801964519	0.837626664779601
X630	Approximate.altitude	 600	-1.21604434333331	2.46707801541613	46	46	0.625788775940509	0.837674331701356
X2831662	Approximate.altitude	1800	-0.917188835667252	1.86365456470011	46	15	0.626321757093567	0.838265382340704
X2587853	Spec.subspecies	beringei	-1.14510961758001	2.3289149824254	46	27	0.626638087511256	0.838566338680951
X2714353	Approximate.altitude	1800	-1.20799166283984	2.45887164778474	46	43	0.626926885763412	0.838830369042464
X105560	Spec.subspecies	beringei	-1.31121860306991	2.67130591096436	46	24	0.627224386122659	0.839105964099305
X630	Spec.subspecies	beringei	1.29988205153626	2.66146508316021	46	46	0.628933487996344	0.83986630762177
X2731096	Approximate.altitude	 400	-1.73039294024272	3.53510014508882	46	23	0.628177716438176	0.83986630762177
X2267833	Approximate.altitude	3300	0.648719570463126	1.32452040010827	46	20	0.62797645487807	0.83986630762177
X649841	Approximate.altitude	1000	0.501676105757753	1.02608899807695	46	5	0.628575214489668	0.83986630762177
X649841	Approximate.altitude	1300	0.501676105757753	1.02608899807695	46	5	0.628575214489668	0.83986630762177
X255507	Approximate.altitude	3300	0.679217420315101	1.39422787080007	46	29	0.629804446366684	0.83986630762177
X258505	Approximate.altitude	 650	1	2.04905662677021	46	14	0.629198646853714	0.83986630762177
X1680	Approximate.altitude	1600	-1.28350184495605	2.62078912562398	46	46	0.628003203731612	0.83986630762177
X1490	Approximate.altitude	 500	1.59097467564291	3.26534215275383	46	29	0.629757710554835	0.83986630762177
X971	Approximate.altitude	 800	0.610731474498709	1.24886822589079	46	7	0.628500172494851	0.83986630762177
X971	Approximate.altitude	2100	0.610731474498709	1.24886822589079	46	7	0.628500172494851	0.83986630762177
X165179	Spec.subspecies	graueri	-1.09815975328888	2.2496883364534	46	29	0.629122271814472	0.83986630762177
X1853699	Spec.subspecies	beringei	-1.31280224260925	2.68688194812441	46	24	0.628801650837669	0.83986630762177
X2210	Spec.subspecies	graueri	-0.125781111047008	0.258214727976817	46	5	0.629836355937753	0.83986630762177
X1874277	Approximate.altitude	 800	0.994987500240385	2.04238912920361	46	9	0.629801243660945	0.83986630762177
X1874277	Approximate.altitude	2100	0.994987500240386	2.04238912920361	46	9	0.629801243660944	0.83986630762177
X587	Approximate.altitude	 600	-1.8775387974848	3.85176411982061	46	25	0.629604813882857	0.83986630762177
X1580	Approximate.altitude	3100	0.88765500424081	1.81436422033181	46	11	0.628353638599578	0.83986630762177
X1290	Approximate.altitude	 800	1.05936466798986	2.17039426809205	46	9	0.629150830124893	0.83986630762177
X1290	Approximate.altitude	2100	1.05936466798986	2.17039426809205	46	9	0.629150830124893	0.83986630762177
X70863	Approximate.altitude	 700	0.614060623572023	1.25966222518689	46	6	0.62958289076009	0.83986630762177
X46256	Spec.subspecies	graueri	-0.318663333397436	0.654302227461264	46	5	0.629899730716328	0.83986630762177
X1868793	Approximate.altitude	3100	0.773976031629121	1.5880166116186	46	6	0.629649405405507	0.83986630762177
X2583231	Approximate.altitude	 550	1.91825685055847	3.94080857363503	46	27	0.630082044594297	0.839883652410368
X67081	Approximate.altitude	 800	1.1780229169057	2.42084402655588	46	6	0.630187570345868	0.839883652410368
X67081	Approximate.altitude	2100	1.1780229169057	2.42084402655588	46	6	0.630187570345868	0.839883652410368
X614	Approximate.altitude	 700	-1.52954998300606	3.14741711092375	46	36	0.630640467847021	0.840365088549636
X2778078	Approximate.altitude	1000	0.385339058863551	0.793796883711931	46	7	0.631013172738888	0.840739538972552
X1307	Spec.subspecies	graueri	-0.738782371510798	1.52285116968174	46	12	0.631228148587466	0.840903758536746
X1478	Approximate.altitude	 550	1.81942775435818	3.75172688510881	46	33	0.63134981882756	0.840943649427731
X487	Approximate.altitude	 650	-1.60219920564646	3.30744766521011	46	46	0.631725327540043	0.841321586706437
X1599	Approximate.altitude	3300	0.176289768118328	0.364340625036432	46	6	0.632119234783793	0.841723913507307
X45361	Approximate.altitude	 700	-1.2412135217994	2.56858956616945	46	40	0.632562509247337	0.84206956363868
X29320	Approximate.altitude	1800	0.5	1.03445115964402	46	5	0.632478038414057	0.84206956363868
X353	Approximate.altitude	 400	-1.65535182861255	3.42969262301362	46	39	0.632965539164614	0.842361454937027
X396015	Approximate.altitude	1800	-1.29288310829714	2.67810104593252	46	18	0.632889754783374	0.842361454937027
X1137095	Approximate.altitude	1600	-1.77822879151064	3.68594069155754	46	37	0.633118192788139	0.842442320969762
X699433	Approximate.altitude	 700	0.903082585969117	1.87429317859643	46	10	0.633546168590974	0.842889460693955
X2579248	Approximate.altitude	 550	0.688055993685262	1.42914537450053	46	8	0.633812840534376	0.843121898145554
X34103	Approximate.altitude	 550	-1.33664960059412	2.77988134626611	46	42	0.634245363353648	0.843456306662074
X9606	Approximate.altitude	 800	-1.75381217825754	3.64750130380853	46	46	0.634248230598641	0.843456306662074
X2020312	Approximate.altitude	 550	1.16759994849607	2.43132905876695	46	32	0.634665756324406	0.843644432939272
X1407499	Approximate.altitude	 800	0.493099444668804	1.02664154024814	46	5	0.634614991810717	0.843644432939272
X1407499	Approximate.altitude	2100	0.493099444668804	1.02664154024814	46	5	0.634614991810717	0.843644432939272
X29385	Approximate.altitude	3300	-0.958990395495825	1.99755799909968	46	35	0.634770962909499	0.843661958242141
X33059	Approximate.altitude	1300	-1.44837186311297	3.01863129864117	46	18	0.634961056346324	0.84379228360387
X747	Approximate.altitude	2100	1.41661340752562	2.95875192625652	46	46	0.635680170248832	0.844500848471139
X1312183	Spec.subspecies	beringei	-1.31992807393465	2.76315384637313	46	38	0.63645255808403	0.844500848471139
X2583231	Approximate.altitude	 400	-1.88264304936184	3.94080857363503	46	27	0.636423590061462	0.844500848471139
X1882682	Approximate.altitude	 800	-1.51923345891555	3.18152421223738	46	39	0.636573153510912	0.844500848471139
X29394	Approximate.altitude	1600	-1.21279597037132	2.53777624822087	46	46	0.636306161071445	0.844500848471139
X1282	Approximate.altitude	1300	1.54775688897692	3.24222126026209	46	31	0.636673050169444	0.844500848471139
X2777185	Approximate.altitude	 500	0.74727916405409	1.56129496990554	46	9	0.635792429065982	0.844500848471139
X2714353	Approximate.altitude	2100	-1.30702528591457	2.73322369563815	46	43	0.636093774764447	0.844500848471139
X136098	Approximate.altitude	1800	-0.686890213083337	1.43760093155692	46	7	0.636372267266899	0.844500848471139
X327160	Approximate.altitude	3300	0.465413541726764	0.974015205093801	46	7	0.636353468902908	0.844500848471139
X519472	Approximate.altitude	 500	1.54349794315696	3.23347964005104	46	10	0.636691739161487	0.844500848471139
X519472	Approximate.altitude	1600	1.54349794315696	3.23347964005104	46	10	0.636691739161487	0.844500848471139
X519472	Approximate.altitude	1800	1.54349794315696	3.23347964005104	46	10	0.636691739161487	0.844500848471139
X1267768	Spec.subspecies	graueri	0.929240641088048	1.95095054566024	46	33	0.637428693705446	0.845356034122889
X2028343	Approximate.altitude	 550	1.25924282667143	2.64467094547326	46	37	0.637539897804888	0.845381224049062
X110321	Approximate.altitude	 550	1.13860523822951	2.39291908099017	46	34	0.637765683694941	0.845493655527423
X1426	Spec.subspecies	graueri	-0.513431465606504	1.07917941727192	46	6	0.63780913194019	0.845493655527423
X29385	Spec.subspecies	beringei	-1.52272198216802	3.20321898978886	46	35	0.638082690183406	0.845651309987203
X33034	Approximate.altitude	1300	1.60605142183293	3.37881327110248	46	11	0.638112539538773	0.845651309987203
X549	Spec.subspecies	graueri	0.90272771199915	1.90306075294301	46	35	0.638798740011202	0.84638633760534
